CJJ81176_RS00005	Cj0001	99.318	100	440	440	440	885	0.0
CJJ81176_RS00010	Cj0002	99.718	100	355	355	355	703	0.0
CJJ81176_RS00015	Cj0003	99.350	100	769	769	769	1568	0.0
CJJ81176_RS00020	Cj0004c	98.230	100	113	113	113	230	1.03e-81
CJJ81176_RS00025	Cj0005c	100.000	100	412	412	412	843	0.0
CJJ81176_RS00030	Cj0006	99.770	100	435	435	435	859	0.0
CJJ81176_RS00035	Cj0007	99.666	100	1495	1496	1495	3060	0.0
CJJ81176_RS00040	Cj0008	23.592	40	573	583	284	44.3	6.11e-06
CJJ81176_RS00045	Cj0009	97.089	100	481	481	481	964	0.0
CJJ81176_RS00050	Cj0010c	100.000	100	191	191	191	382	2.02e-139
CJJ81176_RS00055	Cj0011c	98.734	100	79	79	79	149	8.80e-51
CJJ81176_RS00060	Cj0012c	100.000	100	215	215	215	440	1.59e-161
CJJ81176_RS00065	Cj0013	97.849	100	558	558	558	1114	0.0
CJJ81176_RS00070	Cj0014c	98.485	50	132	174	66	138	3.83e-44
CJJ81176_RS00075	Cj0015c	100.000	100	408	408	408	830	0.0
CJJ81176_RS00080	Cj0016	99.107	100	224	224	224	448	2.60e-164
CJJ81176_RS00085	Cj0017c	100.000	100	508	508	508	1036	0.0
CJJ81176_RS00090	Cj0018c	100.000	100	55	55	55	104	2.30e-33
CJJ81176_RS00095	Cj0019c	99.831	100	592	592	592	1155	0.0
CJJ81176_RS00100	Cj0020c	99.342	100	304	304	304	631	0.0
CJJ81176_RS00105	Cj0021c	98.630	100	292	292	292	589	0.0
CJJ81176_RS00110	Cj0022c	100.000	100	300	300	300	605	0.0
CJJ81176_RS00115	Cj0023	100.000	100	442	442	442	910	0.0
CJJ81176_RS00120	Cj0024	99.620	100	789	789	789	1625	0.0
CJJ81176_RS00125	Cj0025c	98.698	100	461	461	461	910	0.0
CJJ81176_RS00130	Cj0026c	100.000	100	207	207	207	429	3.65e-157
CJJ81176_RS00135	Cj0027	99.632	100	543	543	543	1106	0.0
CJJ81176_RS00140	Cj0028	99.618	100	523	523	523	1055	0.0
CJJ81176_RS00145	Cj0029	90.030	95	348	331	331	580	0.0
CJJ81176_RS00175	Cj0854c	81.818	2	656	115	11	27.7	0.45
CJJ81176_RS00180	Cj1357c	33.333	8	689	610	63	30.8	0.12
CJJ81176_RS00185	Cj0603c	27.586	59	194	567	116	35.0	0.001
CJJ81176_RS00190	Cj1013c	44.070	99	901	1081	742	600	0.0
CJJ81176_RS00190	Cj1013c	32.044	99	901	1081	181	92.8	1.71e-20
CJJ81176_RS00195	Cj1328	26.042	17	556	384	96	25.4	4.2
CJJ81176_RS00200	Cj0031	81.782	100	1244	1243	1257	1966	0.0
CJJ81176_RS00205	Cj0775c	39.344	18	294	870	61	28.9	0.17
CJJ81176_RS00210	Cj0508	33.065	25	480	643	124	53.1	9.42e-09
CJJ81176_RS00215	Cj0033	80.728	90	513	593	467	652	0.0
CJJ81176_RS00220	Cj0034c	97.425	100	233	233	233	456	3.82e-167
CJJ81176_RS00225	Cj0035c	99.250	99	403	400	400	781	0.0
